TSI_55	NA20828	EUR
TSI_56	NA20502	EUR
TSI_57	NA20524	EUR
TSI_58	NA20508	EUR
TSI_59	NA20815	EUR
TSI_60	NA20792	EUR
TSI_61	NA20799	EUR
TSI_62	NA20535	EUR
TSI_63	NA20541	EUR
TSI_64	NA20513	EUR
TSI_65	NA20787	EUR
TSI_66	NA20506	EUR
TSI_67	NA20770	EUR
TSI_68	NA20543	EUR
TSI_69	NA20800	EUR
TSI_70	NA20503	EUR
TSI_71	NA20761	EUR
TSI_72	NA20757	EUR
TSI_73	NA20521	EUR
TSI_74	NA20509	EUR
TSI_75	NA20582	EUR
TSI_76	NA20763	EUR
TSI_77	NA20773	EUR
TSI_78	NA20755	EUR
TSI_79	NA20544	EUR
TSI_80	NA20516	EUR
TSI_81	NA20786	EUR
TSI_82	NA20802	EUR
TSI_83	NA20756	EUR
TSI_84	NA20754	EUR
TSI_85	NA20534	EUR
TSI_86	NA20515	EUR
TSI_87	NA20804	EUR
TSI_88	NA20753	EUR
TSI_89	NA20808	EUR
TSI_90	NA20507	EUR
TSI_91	NA20821	EUR
TSI_92	NA20811	EUR
TSI_93	NA20766	EUR
TSI_94	NA20505	EUR
TSI_95	NA20536	EUR
TSI_96	NA20528	EUR
TSI_97	NA20764	EUR
TSI_98	NA20525	EUR
TSI_99	NA20819	EUR
TSI_100	NA20520	EUR
TSI_101	NA20826	EUR
TSI_102	NA20517	EUR
TSI_103	NA20803	EUR
TSI_104	NA20587	EUR
TSI_105	NA20832	EUR
TSI_106	NA20801	EUR
TSI_107	NA20529	EUR
FIN_1	HG00362	EUR
FIN_2	HG00367	EUR
FIN_3	HG00173	EUR
FIN_4	HG00378	EUR
FIN_5	HG00361	EUR
FIN_6	HG00349	EUR
FIN_7	HG00179	EUR
FIN_8	HG00268	EUR
FIN_9	HG00285	EUR
FIN_10	HG00380	EUR
FIN_11	HG00327	EUR
FIN_12	HG00332	EUR
FIN_13	HG00384	EUR
FIN_14	HG00278	EUR
FIN_15	HG00310	EUR
FIN_16	HG00318	EUR
FIN_17	HG00344	EUR
FIN_18	HG00311	EUR
FIN_19	HG00364	EUR
FIN_20	HG00188	EUR
FIN_21	HG00185	EUR
FIN_22	HG00366	EUR
FIN_23	HG00280	EUR
FIN_24	HG00381	EUR
FIN_25	HG00308	EUR
FIN_26	HG00177	EUR
FIN_27	HG00277	EUR
FIN_28	HG00375	EUR
FIN_29	HG00376	EUR
FIN_30	HG00281	EUR
FIN_31	HG00176	EUR
FIN_32	HG00269	EUR
FIN_33	HG00335	EUR
FIN_34	HG00336	EUR
FIN_35	HG00276	EUR
FIN_36	HG00290	EUR
FIN_37	HG00331	EUR
FIN_38	HG00351	EUR
FIN_39	HG00186	EUR
FIN_40	HG00275	EUR
FIN_41	HG00267	EUR
FIN_42	HG00181	EUR
FIN_43	HG00325	EUR
FIN_44	HG00346	EUR
FIN_45	HG00326	EUR
FIN_46	HG00360	EUR
FIN_47	HG00320	EUR
FIN_48	HG00339	EUR
FIN_49	HG00309	EUR
FIN_50	HG00315	EUR
FIN_51	HG00338	EUR
FIN_52	HG00328	EUR
FIN_53	HG00350	EUR
FIN_54	HG00187	EUR
FIN_55	HG00379	EUR
FIN_56	HG00178	EUR
FIN_57	HG00353	EUR
FIN_58	HG00371	EUR
FIN_59	HG00372	EUR
FIN_60	HG00273	EUR
FIN_61	HG00288	EUR
FIN_62	HG00356	EUR
FIN_63	HG00284	EUR
FIN_64	HG00337	EUR
FIN_65	HG00345	EUR
FIN_66	HG00358	EUR
FIN_67	HG00329	EUR
FIN_68	HG00190	EUR
FIN_69	HG00382	EUR
FIN_70	HG00383	EUR
FIN_71	HG00313	EUR
FIN_72	HG00355	EUR
FIN_73	HG00266	EUR
FIN_74	HG00180	EUR
FIN_75	HG00282	EUR
FIN_76	HG00357	EUR
FIN_77	HG00319	EUR
FIN_78	HG00334	EUR
FIN_79	HG00343	EUR
FIN_80	HG00342	EUR
FIN_81	HG00183	EUR
FIN_82	HG00321	EUR
FIN_83	HG00304	EUR
FIN_84	HG00368	EUR
FIN_85	HG00306	EUR
FIN_86	HG00171	EUR
FIN_87	HG00174	EUR
FIN_88	HG00271	EUR
FIN_89	HG00324	EUR
FIN_90	HG00373	EUR
FIN_91	HG00365	EUR
FIN_92	HG00182	EUR
FIN_93	HG00330	EUR
FIN_94	HG00272	EUR
FIN_95	HG00369	EUR
FIN_96	HG00274	EUR
FIN_97	HG00341	EUR
FIN_98	HG00189	EUR
FIN_99	HG00323	EUR
GBR_1	HG00100	EUR
GBR_2	HG00126	EUR
GBR_3	HG00114	EUR
GBR_4	HG00244	EUR
GBR_5	HG00265	EUR
GBR_6	HG00234	EUR
GBR_7	HG00150	EUR
GBR_8	HG00256	EUR
GBR_9	HG00255	EUR
GBR_10	HG00115	EUR
GBR_11	HG00236	EUR
GBR_12	HG00096	EUR
GBR_13	HG00148	EUR
GBR_14	HG00235	EUR
GBR_15	HG00257	EUR
GBR_16	HG00113	EUR
GBR_17	HG00133	EUR
GBR_18	HG00157	EUR
GBR_19	HG00262	EUR
GBR_20	HG00099	EUR
GBR_21	HG00259	EUR
GBR_22	HG00231	EUR
GBR_23	HG00101	EUR
GBR_24	HG00127	EUR
GBR_25	HG00130	EUR
GBR_26	HG00158	EUR
GBR_27	HG00112	EUR
GBR_28	HG00258	EUR
GBR_29	HG00097	EUR
GBR_30	HG00121	EUR
GBR_31	HG02215	EUR
GBR_32	HG00253	EUR
GBR_33	HG00142	EUR
GBR_34	HG00254	EUR
GBR_35	HG00105	EUR
GBR_36	HG00250	EUR
GBR_37	HG00120	EUR
GBR_38	HG00138	EUR
GBR_39	HG00103	EUR
GBR_40	HG00141	EUR
GBR_41	HG00240	EUR
GBR_42	HG00143	EUR
GBR_43	HG00145	EUR
GBR_44	HG00132	EUR
GBR_45	HG00137	EUR
GBR_46	HG00118	EUR
GBR_47	HG01334	EUR
GBR_48	HG00260	EUR
GBR_49	HG00116	EUR
GBR_50	HG00243	EUR
GBR_51	HG00261	EUR
GBR_52	HG00102	EUR
GBR_53	HG00245	EUR
GBR_54	HG00107	EUR
GBR_55	HG00140	EUR
GBR_56	HG00264	EUR
GBR_57	HG00242	EUR
GBR_58	HG00238	EUR
GBR_59	HG00117	EUR
GBR_60	HG00128	EUR
GBR_61	HG00263	EUR
GBR_62	HG00237	EUR
GBR_63	HG00129	EUR
GBR_64	HG00123	EUR
GBR_65	HG00139	EUR
GBR_66	HG00246	EUR
GBR_67	HG00160	EUR
GBR_68	HG00159	EUR
GBR_69	HG00109	EUR
GBR_70	HG01789	EUR
GBR_71	HG00149	EUR
GBR_72	HG00125	EUR
GBR_73	HG00232	EUR
GBR_74	HG01791	EUR
GBR_75	HG00122	EUR
GBR_76	HG00110	EUR
GBR_77	HG00154	EUR
GBR_78	HG00151	EUR
GBR_79	HG00136	EUR
GBR_80	HG00251	EUR
GBR_81	HG00155	EUR
GBR_82	HG00111	EUR
GBR_83	HG00233	EUR
GBR_84	HG00106	EUR
GBR_85	HG00131	EUR
GBR_86	HG00108	EUR
GBR_87	HG00252	EUR
GBR_88	HG00119	EUR
GBR_89	HG00146	EUR
GBR_90	HG00239	EUR
GBR_91	HG01790	EUR
IBS_1	HG01784	EUR
IBS_2	HG01700	EUR
IBS_3	HG01678	EUR
IBS_4	HG01630	EUR
IBS_5	HG01624	EUR
IBS_6	HG01606	EUR
IBS_7	HG01766	EUR
IBS_8	HG01682	EUR
IBS_9	HG01509	EUR
IBS_10	HG01500	EUR
IBS_11	HG01708	EUR
IBS_12	HG01756	EUR
IBS_13	HG01525	EUR
